run_id,node_id,name,step,value,ts
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,124,0.03232625781103716,2026-08-04T15:32:02.581410Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,125,0.03159377236576612,2026-08-04T15:32:09.093737Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,126,0.03086582838174553,2026-08-04T15:32:15.116541Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,127,0.030142605468260968,2026-08-04T15:32:21.630884Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,128,0.029424282069744567,2026-08-04T15:32:28.126689Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,129,0.028711035421746373,2026-08-04T15:32:34.630671Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,130,0.028003041507204247,2026-08-04T15:32:40.635688Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,131,0.027300475013022667,2026-08-04T15:32:47.136963Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,132,0.026603509286971343,2026-08-04T15:32:53.644977Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,133,0.025912316294914233,2026-08-04T15:33:00.152125Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,134,0.025227066578379625,2026-08-04T15:33:06.692561Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,135,0.02454792921248144,2026-08-04T15:33:12.691954Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,136,0.023875071764202564,2026-08-04T15:33:19.210298Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,137,0.02320866025105016,2026-08-04T15:33:25.224540Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,138,0.022548859100093407,2026-08-04T15:33:31.731740Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,139,0.021895831107393467,2026-08-04T15:33:38.232439Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,140,0.021249737397836074,2026-08-04T15:33:44.227720Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,141,0.020610737385376353,2026-08-04T15:33:50.735572Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,142,0.019978988733705808,2026-08-04T15:33:57.244428Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,143,0.019354647317351172,2026-08-04T15:34:04.270971Z
